lon,lat
-73.95911804933957,40.78330085707253
-73.95907515953712,40.78335200602112
-73.9591099915432,40.783355474671055
-73.9590842576615,40.78337983129774
-73.95904351234917,40.78337008864821
-73.95909390786674,40.78333680125104
